UNIX time;Local time;weighScale1 min;weighScale1 avg;weighScale1 max;genericSensor1 min;genericSensor1 avg;genericSensor1 max;temperature min;temperature avg;temperature max
1593984000;2020-07-06T00:20:00.000;4879.422;4880.52;4881.486
1593984300;2020-07-06T00:25:00.000;4878.972;4880.26;4881.366
1593984600;2020-07-06T00:30:00.000;4879.264;4880.134;4881.229
1593984900;2020-07-06T00:35:00.000;4879.027;4880.015;4881.093
1593985200;2020-07-06T00:40:00.000;4878.782;4879.901;4881.135
1593985500;2020-07-06T00:45:00.000;4878.572;4879.729;4881.114
1593985800;2020-07-06T00:50:00.000;4878.51;4879.551;4880.556
1593986100;2020-07-06T00:55:00.000;4878.414;4879.433;4880.545
1593986400;2020-07-06T01:00:00.000;4878.041;4879.306;4880.475
1593986700;2020-07-06T01:05:00.000;4878.035;4879.159;4880.259
1593987000;2020-07-06T01:10:00.000;4877.95;4878.991;4880.215
1593987300;2020-07-06T01:15:00.000;4877.722;4878.832;4879.944
1593987600;2020-07-06T01:20:00.000;4877.535;4878.707;4879.901
1593987900;2020-07-06T01:25:00.000;4877.245;4878.561;4879.587
1593988200;2020-07-06T01:30:00.000;4877.337;4878.454;4879.611
1593988500;2020-07-06T01:35:00.000;4877.186;4878.303;4879.669
1593988800;2020-07-06T01:40:00.000;4876.81;4878.234;4879.271
1593989100;2020-07-06T01:45:00.000;4876.838;4877.977;4879.024
1593989400;2020-07-06T01:50:00.000;4876.665;4877.846;4878.923
1593989700;2020-07-06T01:55:00.000;4876.552;4877.726;4878.695
1593990000;2020-07-06T02:00:00.000;4876.467;4877.618;4879.02
1593990300;2020-07-06T02:05:00.000;4876.456;4877.437;4878.531
1593990600;2020-07-06T02:10:00.000;4876.132;4877.3;4878.318
1593990900;2020-07-06T02:15:00.000;4876.135;4877.232;4878.284
1593991200;2020-07-06T02:20:00.000;4875.976;4877.034;4878.119
1593991500;2020-07-06T02:25:00.000;4875.639;4876.916;4878.054
1593991800;2020-07-06T02:30:00.000;4875.793;4876.799;4877.867
1593992100;2020-07-06T02:35:00.000;4875.552;4876.641;4877.629
1593992400;2020-07-06T02:40:00.000;4875.577;4876.524;4877.719
1593992700;2020-07-06T02:45:00.000;4875.377;4876.378;4877.474
1593993000;2020-07-06T02:50:00.000;4875.11;4876.162;4877.426
1593993300;2020-07-06T02:55:00.000;4875.087;4876.115;4877.046
1593993600;2020-07-06T03:00:00.000;4874.834;4875.982;4876.966
1593993900;2020-07-06T03:05:00.000;4874.745;4875.902;4876.971
1593994200;2020-07-06T03:10:00.000;4874.643;4875.797;4876.821
1593994500;2020-07-06T03:15:00.000;4874.579;4875.591;4876.836
1593994800;2020-07-06T03:20:00.000;4874.434;4875.493;4876.428
1593995100;2020-07-06T03:25:00.000;4874.478;4875.414;4876.744
1593995400;2020-07-06T03:30:00.000;4874.324;4875.286;4876.51
1593995700;2020-07-06T03:35:00.000;4874.247;4875.161;4876.253
1593996000;2020-07-06T03:40:00.000;4874.07;4874.978;4876.117
1593996300;2020-07-06T03:45:00.000;4873.755;4874.881;4875.827
1593996600;2020-07-06T03:50:00.000;4873.636;4874.748;4875.757
1593996900;2020-07-06T03:55:00.000;4873.359;4874.678;4876.066
1593997200;2020-07-06T04:00:00.000;4873.584;4874.551;4875.621
1593997500;2020-07-06T04:05:00.000;4873.437;4874.433;4875.498
1593997800;2020-07-06T04:10:00.000;4873.159;4874.312;4875.358
1593998100;2020-07-06T04:15:00.000;4873.051;4874.206;4875.524
1593998400;2020-07-06T04:20:00.000;4873.059;4874.001;4875.199
1593998700;2020-07-06T04:25:00.000;4872.873;4873.916;4875.128
1593999000;2020-07-06T04:30:00.000;4872.849;4873.851;4874.929
1593999300;2020-07-06T04:35:00.000;4872.532;4873.703;4874.932
1593999600;2020-07-06T04:40:00.000;4872.236;4873.598;4874.626
1593999900;2020-07-06T04:45:00.000;4872.323;4873.448;4874.54
1594000200;2020-07-06T04:50:00.000;4872.252;4873.337;4874.51
1594000500;2020-07-06T04:55:00.000;4872.157;4873.243;4874.623
1594000800;2020-07-06T05:00:00.000;4871.87;4873.068;4874.36
1594001100;2020-07-06T05:05:00.000;4871.923;4872.933;4873.94
1594001400;2020-07-06T05:10:00.000;4871.764;4872.802;4874.039
1594001700;2020-07-06T05:15:00.000;4871.543;4872.753;4874.049
1594002000;2020-07-06T05:20:00.000;4871.645;4872.603;4873.812
1594002300;2020-07-06T05:25:00.000;4871.315;4872.453;4873.508
1594002600;2020-07-06T05:30:00.000;4871.36;4872.31;4873.51
1594002900;2020-07-06T05:35:00.000;4871.138;4872.192;4873.413
1594003200;2020-07-06T05:40:00.000;4871.038;4872.064;4873.233
1594003500;2020-07-06T05:45:00.000;4870.765;4871.926;4873.197
1594003800;2020-07-06T05:50:00.000;4870.801;4871.904;4873.086
1594004100;2020-07-06T05:55:00.000;4870.714;4871.686;4872.838
1594004400;2020-07-06T06:00:00.000;4870.597;4871.651;4872.915
1594004700;2020-07-06T06:05:00.000;4870.236;4871.453;4872.691
1594005000;2020-07-06T06:10:00.000;4870.173;4871.361;4872.408
1594005300;2020-07-06T06:15:00.000;4870.222;4871.274;4872.516
1594005600;2020-07-06T06:20:00.000;4870.241;4871.086;4872.355
1594005900;2020-07-06T06:25:00.000;4869.894;4871.012;4872.007
1594006200;2020-07-06T06:30:00.000;4869.634;4870.848;4871.938
1594006500;2020-07-06T06:35:00.000;4869.614;4870.79;4871.889
1594006800;2020-07-06T06:40:00.000;4869.522;4870.677;4871.779
1594007100;2020-07-06T06:45:00.000;4869.49;4870.561;4871.56
1594007400;2020-07-06T06:50:00.000;4869.312;4870.399;4871.503
1594007700;2020-07-06T06:55:00.000;4869.231;4870.286;4871.283
1594008000;2020-07-06T07:00:00.000;4869.074;4870.192;4871.308
1594008300;2020-07-06T07:05:00.000;4868.595;4870.031;4871.305
1594008600;2020-07-06T07:10:00.000;4868.951;4869.94;4871.153
1594008900;2020-07-06T07:15:00.000;4868.802;4869.803;4870.803
1594009200;2020-07-06T07:20:00.000;4868.318;4869.676;4870.852
1594009500;2020-07-06T07:25:00.000;4868.574;4869.589;4870.579
1594009800;2020-07-06T07:30:00.000;4868.337;4869.447;4870.605
1594010100;2020-07-06T07:35:00.000;4868.095;4869.356;4870.598
1594010400;2020-07-06T07:40:00.000;4868.197;4869.245;4870.238
1594010700;2020-07-06T07:45:00.000;4868.105;4869.132;4870.455
1594011000;2020-07-06T07:50:00.000;4868.004;4868.974;4870.066
1594011300;2020-07-06T07:55:00.000;4867.873;4868.854;4869.923
1594011600;2020-07-06T08:00:00.000;4867.761;4868.774;4869.839
1594011900;2020-07-06T08:05:00.000;4867.519;4868.646;4869.832
1594012200;2020-07-06T08:10:00.000;4867.224;4868.513;4869.668
1594012500;2020-07-06T08:15:00.000;4867.205;4868.425;4869.579
1594012800;2020-07-06T08:20:00.000;4867.291;4868.267;4869.368
1594013100;2020-07-06T08:25:00.000;4867.065;4868.129;4869.292
1594013400;2020-07-06T08:30:00.000;4866.906;4868.032;4869.068
1594013700;2020-07-06T08:35:00.000;4866.766;4867.881;4869.23
1594014000;2020-07-06T08:40:00.000;4866.767;4867.743;4868.926
1594014300;2020-07-06T08:45:00.000;4866.617;4867.638;4868.729
1594014600;2020-07-06T08:50:00.000;4866.121;4867.601;4868.806
1594014900;2020-07-06T08:55:00.000;4866.335;4867.466;4868.588
1594015200;2020-07-06T09:00:00.000;4866.298;4867.287;4868.344
1594015500;2020-07-06T09:05:00.000;4866.151;4867.202;4868.303
1594015800;2020-07-06T09:10:00.000;4866.11;4867.103;4868.297
1594016100;2020-07-06T09:15:00.000;4866.024;4866.945;4867.923
1594016400;2020-07-06T09:20:00.000;4865.477;4866.724;4867.812
1594016700;2020-07-06T09:25:00.000;4865.478;4866.598;4867.828
1594017000;2020-07-06T09:30:00.000;4865.435;4866.513;4867.679
1594017300;2020-07-06T09:35:00.000;4865.133;4866.281;4867.404
1594017600;2020-07-06T09:40:00.000;4864.724;4866.088;4867.218
1594017900;2020-07-06T09:45:00.000;4864.823;4865.906;4867.189
1594018200;2020-07-06T09:50:00.000;4864.528;4865.691;4866.735
1594018500;2020-07-06T09:55:00.000;4864.274;4865.498;4866.635
1594018800;2020-07-06T10:00:00.000;4864.223;4865.238;4866.223
1594019100;2020-07-06T10:05:00.000;4863.861;4865.004;4866.078
1594019400;2020-07-06T10:10:00.000;4863.465;4864.75;4865.892
1594019700;2020-07-06T10:15:00.000;4863.329;4864.375;4865.177
1594020000;2020-07-06T10:20:00.000;4862.747;4864.131;4865.181
1594020300;2020-07-06T10:25:00.000;4862.642;4863.84;4864.861
1594020600;2020-07-06T10:30:00.000;4862.207;4863.495;4864.681
1594020900;2020-07-06T10:35:00.000;4861.984;4863.205;4864.359
1594021200;2020-07-06T10:40:00.000;4861.571;4862.838;4864.134
1594021500;2020-07-06T10:45:00.000;4861.49;4862.552;4863.673
1594021800;2020-07-06T10:50:00.000;4861.205;4862.23;4863.392
1594022100;2020-07-06T10:55:00.000;4860.767;4861.844;4862.979
1594022400;2020-07-06T11:00:00.000;4860.442;4861.521;4862.761
1594022700;2020-07-06T11:05:00.000;4860.096;4861.204;4862.127
1594023000;2020-07-06T11:10:00.000;4859.535;4860.899;4862.035
1594023300;2020-07-06T11:15:00.000;4859.309;4860.448;4861.559
1594023600;2020-07-06T11:20:00.000;4859.081;4860.087;4861.188
1594023900;2020-07-06T11:25:00.000;4858.618;4859.743;4860.91
1594024200;2020-07-06T11:30:00.000;4858.088;4859.327;4860.618
1594024500;2020-07-06T11:35:00.000;4857.9;4858.912;4859.917
1594024800;2020-07-06T11:40:00.000;4857.314;4858.443;4859.729
1594025100;2020-07-06T11:45:00.000;4856.664;4858.03;4859.233
1594025400;2020-07-06T11:50:00.000;4856.155;4857.538;4858.642
1594025700;2020-07-06T11:55:00.000;4855.648;4857.09;4858.117
1594026000;2020-07-06T12:00:00.000;4855.098;4856.568;4857.502
1594026300;2020-07-06T12:05:00.000;4854.946;4856.099;4857.107
1594026600;2020-07-06T12:10:00.000;4854.46;4855.539;4856.523
1594026900;2020-07-06T12:15:00.000;4853.792;4854.998;4856.172
1594027200;2020-07-06T12:20:00.000;4852.97;4854.471;4855.507
1594027500;2020-07-06T12:25:00.000;4852.897;4853.926;4855.22
1594027800;2020-07-06T12:30:00.000;4851.952;4853.265;4854.52
1594028100;2020-07-06T12:35:00.000;4851.63;4852.75;4853.796
1594028400;2020-07-06T12:40:00.000;4850.911;4852.187;4853.487
1594028700;2020-07-06T12:45:00.000;4850.176;4851.538;4852.912
1594029000;2020-07-06T12:50:00.000;4849.737;4850.911;4852.173
1594029300;2020-07-06T12:55:00.000;4849.054;4850.251;4851.501
1594029600;2020-07-06T13:00:00.000;4848.289;4849.586;4850.896
1594029900;2020-07-06T13:05:00.000;4847.661;4848.928;4849.997
1594030200;2020-07-06T13:10:00.000;4847.049;4848.226;4849.418
1594030500;2020-07-06T13:15:00.000;4846.048;4847.524;4848.741
1594030800;2020-07-06T13:20:00.000;4845.666;4846.825;4848.066
1594031100;2020-07-06T13:25:00.000;4845.026;4846.07;4847.194
1594031400;2020-07-06T13:30:00.000;4844.137;4845.363;4846.778
1594031700;2020-07-06T13:35:00.000;4843.159;4844.599;4845.752
1594032000;2020-07-06T13:40:00.000;4842.613;4843.814;4845.091
1594032300;2020-07-06T13:45:00.000;4841.757;4843.093;4844.259
1594032600;2020-07-06T13:50:00.000;4841.013;4842.251;4843.46
1594032900;2020-07-06T13:55:00.000;4840.192;4841.443;4842.563
1594033200;2020-07-06T14:00:00.000;4839.509;4840.613;4841.988
1594033500;2020-07-06T14:05:00.000;4838.482;4839.771;4841.144
1594033800;2020-07-06T14:10:00.000;4837.797;4838.934;4840.187
1594034100;2020-07-06T14:15:00.000;4836.414;4838.036;4839.352
1594034400;2020-07-06T14:20:00.000;4835.742;4837.153;4838.359
1594034700;2020-07-06T14:25:00.000;4834.93;4836.234;4837.363
1594035000;2020-07-06T14:30:00.000;4834.107;4835.295;4836.881
1594035300;2020-07-06T14:35:00.000;4833.077;4834.322;4835.666
1594035600;2020-07-06T14:40:00.000;4832.019;4833.435;4834.699
1594035900;2020-07-06T14:45:00.000;4831.328;4832.532;4833.852
1594036200;2020-07-06T14:50:00.000;4830.432;4831.644;4833.102
1594036500;2020-07-06T14:55:00.000;4829.433;4830.728;4831.909
1594036800;2020-07-06T15:00:00.000;4828.506;4829.788;4831.154
1594037100;2020-07-06T15:05:00.000;4827.516;4828.865;4830.187
1594037400;2020-07-06T15:10:00.000;4826.608;4827.918;4829.082
1594037700;2020-07-06T15:15:00.000;4825.491;4826.955;4828.504
1594038000;2020-07-06T15:20:00.000;4824.821;4826.119;4827.389
1594038300;2020-07-06T15:25:00.000;4823.942;4825.144;4826.236
1594038600;2020-07-06T15:30:00.000;4822.853;4824.216;4825.345
1594038900;2020-07-06T15:35:00.000;4822.036;4823.244;4824.938
1594039200;2020-07-06T15:40:00.000;4820.812;4822.341;4823.616
1594039500;2020-07-06T15:45:00.000;4819.95;4821.388;4822.833
1594039800;2020-07-06T15:50:00.000;4819.071;4820.407;4821.716
1594040100;2020-07-06T15:55:00.000;4818.103;4819.49;4820.874
1594040400;2020-07-06T16:00:00.000;4817.398;4818.497;4819.676
1594040700;2020-07-06T16:05:00.000;4816.362;4817.595;4818.947
1594041000;2020-07-06T16:10:00.000;4815.29;4816.613;4817.705
1594041300;2020-07-06T16:15:00.000;4814.182;4815.595;4816.905
1594041600;2020-07-06T16:20:00.000;4813.276;4814.62;4815.849
1594041900;2020-07-06T16:25:00.000;4812.417;4813.712;4814.913
1594042200;2020-07-06T16:30:00.000;4811.324;4812.799;4813.935
1594042500;2020-07-06T16:35:00.000;4810.497;4811.741;4813.062
1594042800;2020-07-06T16:40:00.000;4809.786;4810.886;4812.079
1594043100;2020-07-06T16:45:00.000;4808.548;4809.855;4811.355
1594043400;2020-07-06T16:50:00.000;4807.508;4808.821;4810.252
1594043700;2020-07-06T16:55:00.000;4806.52;4807.945;4809.285
1594044000;2020-07-06T17:00:00.000;4805.758;4806.975;4808.438
1594044300;2020-07-06T17:05:00.000;4804.818;4805.988;4807.304
1594044600;2020-07-06T17:10:00.000;4803.707;4805.041;4806.241
1594044900;2020-07-06T17:15:00.000;4802.802;4804.121;4805.679
1594045200;2020-07-06T17:20:00.000;4801.713;4803.098;4804.709
1594045500;2020-07-06T17:25:00.000;4800.734;4802.11;4803.326
1594045800;2020-07-06T17:30:00.000;4799.776;4801.178;4802.632
1594046100;2020-07-06T17:35:00.000;4798.993;4800.249;4801.557
1594046400;2020-07-06T17:40:00.000;4797.908;4799.259;4800.587
1594046700;2020-07-06T17:45:00.000;4796.989;4798.313;4799.533
1594047000;2020-07-06T17:50:00.000;4795.932;4797.312;4798.756
1594047300;2020-07-06T17:55:00.000;4794.983;4796.369;4797.598
1594047600;2020-07-06T18:00:00.000;4793.975;4795.315;4796.798
1594047900;2020-07-06T18:05:00.000;4793.131;4794.373;4795.521
1594048200;2020-07-06T18:10:00.000;4792.192;4793.486;4794.693
1594048500;2020-07-06T18:15:00.000;4791.143;4792.508;4794.218
1594048800;2020-07-06T18:20:00.000;4790.183;4791.502;4792.839
1594049100;2020-07-06T18:25:00.000;4789.304;4790.584;4791.849
1594049400;2020-07-06T18:30:00.000;4788.239;4789.648;4790.748
1594049700;2020-07-06T18:35:00.000;4787.441;4788.703;4789.937
1594050000;2020-07-06T18:40:00.000;4786.167;4787.726;4788.8
1594050300;2020-07-06T18:45:00.000;4785.548;4786.741;4787.844
1594050600;2020-07-06T18:50:00.000;4784.483;4785.878;4786.92
1594050900;2020-07-06T18:55:00.000;4783.281;4784.928;4786.131
1594051200;2020-07-06T19:00:00.000;4782.654;4783.959;4785.141
1594051500;2020-07-06T19:05:00.000;4781.748;4783.182;4784.258
1594051800;2020-07-06T19:10:00.000;4781.202;4782.238;4783.57
1594052100;2020-07-06T19:15:00.000;4780.182;4781.432;4782.833
1594052400;2020-07-06T19:20:00.000;4779.008;4780.575;4781.671
1594052700;2020-07-06T19:25:00.000;4778.31;4779.804;4780.999
1594053000;2020-07-06T19:30:00.000;4777.892;4778.989;4780.322
1594053300;2020-07-06T19:35:00.000;4776.865;4778.162;4779.307
1594053600;2020-07-06T19:40:00.000;4776.267;4777.37;4778.578
1594053900;2020-07-06T19:45:00.000;4775.445;4776.604;4777.782
1594054200;2020-07-06T19:50:00.000;4774.26;4775.806;4777.052
1594054500;2020-07-06T19:55:00.000;4773.882;4775.054;4776.135
1594054800;2020-07-06T20:00:00.000;4773.167;4774.343;4775.463
1594055100;2020-07-06T20:05:00.000;4772.24;4773.549;4774.783
1594055400;2020-07-06T20:10:00.000;4771.608;4772.855;4774.656
1594055700;2020-07-06T20:15:00.000;4770.932;4772.107;4773.33
1594056000;2020-07-06T20:20:00.000;4770.118;4771.43;4772.596
1594056300;2020-07-06T20:25:00.000;4769.541;4770.788;4771.822
1594056600;2020-07-06T20:30:00.000;4768.929;4770.144;4771.311
1594056900;2020-07-06T20:35:00.000;4768.072;4769.503;4770.831
1594057200;2020-07-06T20:40:00.000;4767.58;4768.803;4769.952
1594057500;2020-07-06T20:45:00.000;4767.08;4768.15;4769.579
1594057800;2020-07-06T20:50:00.000;4766.13;4767.586;4768.627
1594058100;2020-07-06T20:55:00.000;4765.913;4766.987;4768.269
1594058400;2020-07-06T21:00:00.000;4765.343;4766.419;4767.483
1594058700;2020-07-06T21:05:00.000;4764.72;4765.823;4766.887
1594059000;2020-07-06T21:10:00.000;4764.1;4765.26;4766.381
1594059300;2020-07-06T21:15:00.000;4763.472;4764.751;4765.779
1594059600;2020-07-06T21:20:00.000;4763.019;4764.153;4765.107
1594059900;2020-07-06T21:25:00.000;4762.664;4763.692;4764.607
1594060200;2020-07-06T21:30:00.000;4762.003;4763.104;4764.312
1594060500;2020-07-06T21:35:00.000;4761.581;4762.632;4763.628
1594060800;2020-07-06T21:40:00.000;4761.025;4762.135;4763.679
1594061100;2020-07-06T21:45:00.000;4760.592;4761.716;4762.729
1594061400;2020-07-06T21:50:00.000;4760.112;4761.214;4762.439
1594061700;2020-07-06T21:55:00.000;4759.728;4760.847;4761.954
1594062000;2020-07-06T22:00:00.000;4759.348;4760.421;4761.738
1594062300;2020-07-06T22:05:00.000;4758.844;4759.926;4760.91
1594062600;2020-07-06T22:10:00.000;4758.481;4759.537;4760.642
1594062900;2020-07-06T22:15:00.000;4757.627;4759.135;4760.411
1594063200;2020-07-06T22:20:00.000;4757.673;4758.732;4759.704
1594063500;2020-07-06T22:25:00.000;4757.163;4758.41;4759.511
1594063800;2020-07-06T22:30:00.000;4756.908;4757.975;4759.143
1594064100;2020-07-06T22:35:00.000;4756.39;4757.615;4758.793
1594064400;2020-07-06T22:40:00.000;4756.154;4757.296;4758.52
1594064700;2020-07-06T22:45:00.000;4755.946;4756.95;4758.26
1594065000;2020-07-06T22:50:00.000;4755.412;4756.716;4758.309
1594065300;2020-07-06T22:55:00.000;4755.414;4756.424;4757.517
1594065600;2020-07-06T23:00:00.000;4754.99;4756.145;4757.142
1594065900;2020-07-06T23:05:00.000;4754.886;4755.916;4756.875
1594066200;2020-07-06T23:10:00.000;4754.441;4755.611;4757.125
1594066500;2020-07-06T23:15:00.000;4753.952;4755.313;4756.311
1594066800;2020-07-06T23:20:00.000;4754.104;4755.153;4756.222
1594067100;2020-07-06T23:25:00.000;4753.796;4754.905;4755.929
1594067400;2020-07-06T23:30:00.000;4753.638;4754.727;4755.761
1594067700;2020-07-06T23:35:00.000;4753.373;4754.55;4755.897
1594068000;2020-07-06T23:40:00.000;4753.257;4754.398;4755.387
1594068300;2020-07-06T23:45:00.000;4752.783;4754.161;4755.292
1594068600;2020-07-06T23:50:00.000;4753.1;4753.999;4755.128
1594068900;2020-07-06T23:55:00.000;4752.722;4753.755;4755.109
1594069200;2020-07-07T00:00:00.000;4752.713;4753.571;4754.776
1594069500;2020-07-07T00:05:00.000;4752.388;4753.394;4754.295
1594069800;2020-07-07T00:10:00.000;4752.311;4753.219;4754.284
1594070100;2020-07-07T00:15:00.000;4752.164;4753.095;4754.066
1594070400;2020-07-07T00:20:00.000;4752.019;4752.897;4754.051
1594070700;2020-07-07T00:25:00.000;4751.69;4752.749;4753.755
1594071000;2020-07-07T00:30:00.000;4751.499;4752.602;4753.641
1594071300;2020-07-07T00:35:00.000;4751.471;4752.489;4753.572
1594071600;2020-07-07T00:40:00.000;4751.355;4752.316;4753.37
1594071900;2020-07-07T00:45:00.000;4751.093;4752.146;4753.127
1594072200;2020-07-07T00:50:00.000;4750.886;4752.012;4753.017
1594072500;2020-07-07T00:55:00.000;4750.911;4751.844;4753.218
1594072800;2020-07-07T01:00:00.000;4750.519;4751.709;4752.775
1594073100;2020-07-07T01:05:00.000;4750.551;4751.586;4752.68
1594073400;2020-07-07T01:10:00.000;4750.392;4751.399;4752.459
1594073700;2020-07-07T01:15:00.000;4749.928;4751.341;4752.285
1594074000;2020-07-07T01:20:00.000;4750.129;4751.128;4752.147
1594074300;2020-07-07T01:25:00.000;4749.746;4750.991;4751.932
1594074600;2020-07-07T01:30:00.000;4749.852;4750.819;4752.07
1594074900;2020-07-07T01:35:00.000;4749.657;4750.699;4751.969
1594075200;2020-07-07T01:40:00.000;4749.576;4750.538;4751.522
1594075500;2020-07-07T01:45:00.000;4749.301;4750.483;4751.872
1594075800;2020-07-07T01:50:00.000;4749.304;4750.253;4751.459
1594076100;2020-07-07T01:55:00.000;4748.979;4750.13;4751.269
1594076400;2020-07-07T02:00:00.000;4748.665;4750.064;4751.129
1594076700;2020-07-07T02:05:00.000;4748.918;4749.919;4751.033
1594077000;2020-07-07T02:10:00.000;4748.638;4749.736;4750.872
1594077300;2020-07-07T02:15:00.000;4748.608;4749.576;4750.644
1594077600;2020-07-07T02:20:00.000;4748.382;4749.477;4750.588
1594077900;2020-07-07T02:25:00.000;4748.432;4749.295;4750.239
1594078200;2020-07-07T02:30:00.000;4748.202;4749.146;4750.236
1594078500;2020-07-07T02:35:00.000;4748.017;4749.044;4750.211
1594078800;2020-07-07T02:40:00.000;4747.704;4748.967;4749.969
1594079100;2020-07-07T02:45:00.000;4747.662;4748.802;4749.77
1594079400;2020-07-07T02:50:00.000;4747.742;4748.631;4749.749
1594079700;2020-07-07T02:55:00.000;4747.261;4748.487;4749.451
1594080000;2020-07-07T03:00:00.000;4747.268;4748.361;4749.599
1594080300;2020-07-07T03:05:00.000;4747.122;4748.251;4749.45
1594080600;2020-07-07T03:10:00.000;4747.188;4748.071;4749.533
1594080900;2020-07-07T03:15:00.000;4746.922;4748.021;4749.033
1594081200;2020-07-07T03:20:00.000;4746.796;4747.852;4749.032
