UNIX time;Local time;genericSensor1
1631480173;2021-09-12T23:56:13.000;-0.898
1631480174;2021-09-12T23:56:14.000;-0.898
1631480175;2021-09-12T23:56:15.000;-0.82
1631480176;2021-09-12T23:56:16.000;-0.898
1631480177;2021-09-12T23:56:17.000;-0.742
1631480178;2021-09-12T23:56:18.000;-0.898
1631480179;2021-09-12T23:56:19.000;-0.82
1631480180;2021-09-12T23:56:20.000;-0.742
1631480181;2021-09-12T23:56:21.000;-0.82
1631480182;2021-09-12T23:56:22.000;-0.898
1631480183;2021-09-12T23:56:23.000;-0.898
1631480184;2021-09-12T23:56:24.000;-0.742
1631480185;2021-09-12T23:56:25.000;-0.742
1631480186;2021-09-12T23:56:26.000;-0.742
1631480187;2021-09-12T23:56:27.000;-0.898
1631480188;2021-09-12T23:56:28.000;-0.898
1631480189;2021-09-12T23:56:29.000;-0.82
1631480190;2021-09-12T23:56:30.000;-0.82
1631480191;2021-09-12T23:56:31.000;-0.898
1631480192;2021-09-12T23:56:32.000;-0.82
1631480193;2021-09-12T23:56:33.000;-0.82
1631480194;2021-09-12T23:56:34.000;-0.898
1631480195;2021-09-12T23:56:35.000;-0.82
1631480196;2021-09-12T23:56:36.000;-0.664
1631480197;2021-09-12T23:56:37.000;-0.742
1631480198;2021-09-12T23:56:38.000;-0.82
1631480199;2021-09-12T23:56:39.000;-0.82
1631480200;2021-09-12T23:56:40.000;-0.82
1631480201;2021-09-12T23:56:41.000;-0.82
1631480202;2021-09-12T23:56:42.000;-0.82
1631480203;2021-09-12T23:56:43.000;-0.82
1631480204;2021-09-12T23:56:44.000;-0.82
1631480205;2021-09-12T23:56:45.000;-0.82
1631480206;2021-09-12T23:56:46.000;-0.742
1631480207;2021-09-12T23:56:47.000;-0.664
1631480208;2021-09-12T23:56:48.000;-0.82
1631480209;2021-09-12T23:56:49.000;-0.82
1631480210;2021-09-12T23:56:50.000;-0.82
1631480211;2021-09-12T23:56:51.000;-0.742
1631480212;2021-09-12T23:56:52.000;-0.82
1631480213;2021-09-12T23:56:53.000;-0.898
1631480214;2021-09-12T23:56:54.000;41.993
1631480215;2021-09-12T23:56:55.000;42.071
1631480216;2021-09-12T23:56:56.000;42.071
1631480217;2021-09-12T23:56:57.000;42.071
1631480218;2021-09-12T23:56:58.000;50.118
1631480219;2021-09-12T23:56:59.000;50.274
1631480220;2021-09-12T23:57:00.000;50.43
1631480221;2021-09-12T23:57:01.000;49.962
1631480222;2021-09-12T23:57:02.000;50.196
1631480223;2021-09-12T23:57:03.000;50.274
1631480224;2021-09-12T23:57:04.000;50.352
1631480225;2021-09-12T23:57:05.000;50.352
1631480226;2021-09-12T23:57:06.000;50.274
1631480227;2021-09-12T23:57:07.000;50.118
1631480228;2021-09-12T23:57:08.000;50.274
1631480229;2021-09-12T23:57:09.000;50.43
1631480230;2021-09-12T23:57:10.000;50.196
1631480231;2021-09-12T23:57:11.000;50.743
1631480232;2021-09-12T23:57:12.000;50.352
1631480233;2021-09-12T23:57:13.000;50.274
1631480234;2021-09-12T23:57:14.000;50.352
1631480235;2021-09-12T23:57:15.000;50.274
1631480236;2021-09-12T23:57:16.000;50.196
1631480237;2021-09-12T23:57:17.000;50.274
1631480238;2021-09-12T23:57:18.000;50.118
1631480239;2021-09-12T23:57:19.000;50.196
1631480240;2021-09-12T23:57:20.000;50.352
1631480241;2021-09-12T23:57:21.000;50.196
1631480242;2021-09-12T23:57:22.000;50.274
1631480243;2021-09-12T23:57:23.000;50.04
1631480244;2021-09-12T23:57:24.000;50.04
1631480245;2021-09-12T23:57:25.000;50.274
1631480246;2021-09-12T23:57:26.000;50.196
1631480247;2021-09-12T23:57:27.000;50.587
1631480248;2021-09-12T23:57:28.000;50.196
1631480249;2021-09-12T23:57:29.000;50.196
1631480250;2021-09-12T23:57:30.000;50.196
1631480251;2021-09-12T23:57:31.000;50.274
1631480252;2021-09-12T23:57:32.000;49.493
1631480253;2021-09-12T23:57:33.000;50.352
1631480254;2021-09-12T23:57:34.000;50.274
1631480255;2021-09-12T23:57:35.000;50.118
1631480256;2021-09-12T23:57:36.000;50.196
1631480257;2021-09-12T23:57:37.000;50.196
1631480258;2021-09-12T23:57:38.000;50.274
1631480259;2021-09-12T23:57:39.000;50.274
1631480260;2021-09-12T23:57:40.000;50.196
1631480261;2021-09-12T23:57:41.000;50.196
1631480262;2021-09-12T23:57:42.000;50.118
1631480263;2021-09-12T23:57:43.000;50.43
1631480264;2021-09-12T23:57:44.000;50.196
1631480265;2021-09-12T23:57:45.000;50.43
1631480266;2021-09-12T23:57:46.000;50.352
1631480267;2021-09-12T23:57:47.000;50.274
1631480268;2021-09-12T23:57:48.000;49.962
1631480269;2021-09-12T23:57:49.000;50.118
1631480270;2021-09-12T23:57:50.000;50.118
1631480271;2021-09-12T23:57:51.000;50.274
1631480272;2021-09-12T23:57:52.000;50.118
1631480273;2021-09-12T23:57:53.000;50.196
1631480274;2021-09-12T23:57:54.000;50.352
1631480275;2021-09-12T23:57:55.000;50.196
1631480276;2021-09-12T23:57:56.000;50.04
1631480277;2021-09-12T23:57:57.000;50.04
1631480278;2021-09-12T23:57:58.000;50.43
1631480279;2021-09-12T23:57:59.000;50.352
1631480280;2021-09-12T23:58:00.000;50.196
1631480281;2021-09-12T23:58:01.000;50.118
1631480282;2021-09-12T23:58:02.000;50.04
1631480283;2021-09-12T23:58:03.000;50.196
1631480284;2021-09-12T23:58:04.000;50.352
1631480285;2021-09-12T23:58:05.000;50.274
1631480286;2021-09-12T23:58:06.000;50.118
1631480287;2021-09-12T23:58:07.000;49.884
1631480288;2021-09-12T23:58:08.000;50.196
1631480289;2021-09-12T23:58:09.000;50.04
1631480290;2021-09-12T23:58:10.000;50.118
1631480291;2021-09-12T23:58:11.000;50.196
1631480292;2021-09-12T23:58:12.000;50.196
1631480293;2021-09-12T23:58:13.000;50.196
1631480294;2021-09-12T23:58:14.000;50.196
1631480295;2021-09-12T23:58:15.000;50.04
1631480296;2021-09-12T23:58:16.000;50.118
1631480297;2021-09-12T23:58:17.000;50.118
1631480298;2021-09-12T23:58:18.000;50.274
1631480299;2021-09-12T23:58:19.000;50.43
1631480300;2021-09-12T23:58:20.000;50.118
1631480301;2021-09-12T23:58:21.000;50.04
1631480302;2021-09-12T23:58:22.000;50.04
1631480303;2021-09-12T23:58:23.000;50.118
1631480304;2021-09-12T23:58:24.000;50.118
1631480305;2021-09-12T23:58:25.000;50.274
1631480306;2021-09-12T23:58:26.000;50.196
1631480307;2021-09-12T23:58:27.000;49.884
1631480308;2021-09-12T23:58:28.000;50.04
1631480309;2021-09-12T23:58:29.000;50.04
1631480310;2021-09-12T23:58:30.000;50.04
1631480311;2021-09-12T23:58:31.000;50.196
1631480312;2021-09-12T23:58:32.000;50.04
1631480313;2021-09-12T23:58:33.000;50.118
1631480314;2021-09-12T23:58:34.000;50.118
1631480315;2021-09-12T23:58:35.000;50.04
1631480316;2021-09-12T23:58:36.000;49.805
1631480317;2021-09-12T23:58:37.000;-0.742
1631480318;2021-09-12T23:58:38.000;-0.82
1631480319;2021-09-12T23:58:39.000;-0.82
1631480320;2021-09-12T23:58:40.000;-0.82
1631480321;2021-09-12T23:58:41.000;-0.664
1631480322;2021-09-12T23:58:42.000;-0.898
1631480323;2021-09-12T23:58:43.000;-0.82
1631480324;2021-09-12T23:58:44.000;-0.742
1631480325;2021-09-12T23:58:45.000;-0.82
1631480326;2021-09-12T23:58:46.000;-0.898
1631480327;2021-09-12T23:58:47.000;-0.82
1631480328;2021-09-12T23:58:48.000;-0.742
1631480329;2021-09-12T23:58:49.000;-0.82
1631480330;2021-09-12T23:58:50.000;-0.82
1631480331;2021-09-12T23:58:51.000;-0.82
1631480332;2021-09-12T23:58:52.000;-0.82
1631480333;2021-09-12T23:58:53.000;-0.742
1631480334;2021-09-12T23:58:54.000;-0.82
1631480335;2021-09-12T23:58:55.000;830.833
1631480336;2021-09-12T23:58:56.000;-0.742
1631480337;2021-09-12T23:58:57.000;-0.82
1631480338;2021-09-12T23:58:58.000;-0.82
1631480339;2021-09-12T23:58:59.000;-0.742
1631480340;2021-09-12T23:59:00.000;-0.742
1631480341;2021-09-12T23:59:01.000;-0.664
1631480342;2021-09-12T23:59:02.000;-0.82
1631480343;2021-09-12T23:59:03.000;-0.82
1631480344;2021-09-12T23:59:04.000;-0.742
1631480345;2021-09-12T23:59:05.000;-0.742
1631480346;2021-09-12T23:59:06.000;-0.742
1631480347;2021-09-12T23:59:07.000;-0.82
1631480348;2021-09-12T23:59:08.000;-0.742
1631480349;2021-09-12T23:59:09.000;-0.664
1631480350;2021-09-12T23:59:10.000;-0.898
1631480351;2021-09-12T23:59:11.000;-0.742
1631480352;2021-09-12T23:59:12.000;-0.82
1631480353;2021-09-12T23:59:13.000;-0.82
1631480354;2021-09-12T23:59:14.000;-0.82
1631480355;2021-09-12T23:59:15.000;-0.82
1631480356;2021-09-12T23:59:16.000;-0.742
1631480357;2021-09-12T23:59:17.000;-0.742
1631480358;2021-09-12T23:59:18.000;-0.82
1631480359;2021-09-12T23:59:19.000;-0.898
1631480360;2021-09-12T23:59:20.000;-0.898
1631480361;2021-09-12T23:59:21.000;-0.742
1631480362;2021-09-12T23:59:22.000;-0.742
1631480363;2021-09-12T23:59:23.000;-0.664
1631480364;2021-09-12T23:59:24.000;-0.82
1631480365;2021-09-12T23:59:25.000;-0.742
1631480366;2021-09-12T23:59:26.000;-0.742
1631480367;2021-09-12T23:59:27.000;-0.82
1631480368;2021-09-12T23:59:28.000;-0.742
1631480369;2021-09-12T23:59:29.000;-0.742
1631480370;2021-09-12T23:59:30.000;-0.82
1631480371;2021-09-12T23:59:31.000;-0.82
1631480372;2021-09-12T23:59:32.000;-0.742
1631480373;2021-09-12T23:59:33.000;-0.664
1631480374;2021-09-12T23:59:34.000;-0.82
1631480375;2021-09-12T23:59:35.000;-0.742
1631480376;2021-09-12T23:59:36.000;-0.82
1631480377;2021-09-12T23:59:37.000;-0.742
1631480378;2021-09-12T23:59:38.000;-0.898
1631480379;2021-09-12T23:59:39.000;-0.742
1631480380;2021-09-12T23:59:40.000;-0.82
1631480381;2021-09-12T23:59:41.000;-0.898
1631480382;2021-09-12T23:59:42.000;-0.664
1631480383;2021-09-12T23:59:43.000;-0.742
1631480384;2021-09-12T23:59:44.000;-0.664
1631480385;2021-09-12T23:59:45.000;-0.82
1631480386;2021-09-12T23:59:46.000;-0.82
1631480387;2021-09-12T23:59:47.000;-0.82
1631480388;2021-09-12T23:59:48.000;-0.742
1631480389;2021-09-12T23:59:49.000;-0.742
1631480390;2021-09-12T23:59:50.000;-0.742
1631480391;2021-09-12T23:59:51.000;-0.742
1631480392;2021-09-12T23:59:52.000;-0.742
1631480393;2021-09-12T23:59:53.000;-0.742
1631480394;2021-09-12T23:59:54.000;-0.82
1631480395;2021-09-12T23:59:55.000;-0.742
1631480396;2021-09-12T23:59:56.000;-0.82
1631480397;2021-09-12T23:59:57.000;-0.82
1631480398;2021-09-12T23:59:58.000;30.665
1631480399;2021-09-12T23:59:59.000;30.508
1631480400;2021-09-13T00:00:00.000;30.274
1631480401;2021-09-13T00:00:01.000;9.414
1631480402;2021-09-13T00:00:02.000;-0.742
1631480403;2021-09-13T00:00:03.000;-0.82
1631480404;2021-09-13T00:00:04.000;-0.82
1631480405;2021-09-13T00:00:05.000;-0.742
1631480406;2021-09-13T00:00:06.000;-0.82
1631480407;2021-09-13T00:00:07.000;-0.742
1631480408;2021-09-13T00:00:08.000;30.508
1631480409;2021-09-13T00:00:09.000;30.508
1631480410;2021-09-13T00:00:10.000;30.586
1631480411;2021-09-13T00:00:11.000;30.665
1631480412;2021-09-13T00:00:12.000;30.586
1631480413;2021-09-13T00:00:13.000;30.118
1631480414;2021-09-13T00:00:14.000;30.508
1631480415;2021-09-13T00:00:15.000;30.196
1631480416;2021-09-13T00:00:16.000;30.43
1631480417;2021-09-13T00:00:17.000;30.665
1631480418;2021-09-13T00:00:18.000;30.665
1631480419;2021-09-13T00:00:19.000;30.586
1631480420;2021-09-13T00:00:20.000;31.055
1631480421;2021-09-13T00:00:21.000;30.821
1631480422;2021-09-13T00:00:22.000;30.586
1631480423;2021-09-13T00:00:23.000;30.586
1631480424;2021-09-13T00:00:24.000;30.508
1631480425;2021-09-13T00:00:25.000;30.43
1631480426;2021-09-13T00:00:26.000;30.586
1631480427;2021-09-13T00:00:27.000;30.665
1631480428;2021-09-13T00:00:28.000;30.43
1631480429;2021-09-13T00:00:29.000;30.508
1631480430;2021-09-13T00:00:30.000;30.508
1631480431;2021-09-13T00:00:31.000;30.352
1631480432;2021-09-13T00:00:32.000;30.508
1631480433;2021-09-13T00:00:33.000;30.508
1631480434;2021-09-13T00:00:34.000;30.743
1631480435;2021-09-13T00:00:35.000;30.586
1631480436;2021-09-13T00:00:36.000;30.43
1631480437;2021-09-13T00:00:37.000;30.43
1631480438;2021-09-13T00:00:38.000;30.586
1631480439;2021-09-13T00:00:39.000;30.665
1631480440;2021-09-13T00:00:40.000;30.586
1631480441;2021-09-13T00:00:41.000;-0.82
1631480442;2021-09-13T00:00:42.000;-0.898
1631480443;2021-09-13T00:00:43.000;-0.82
1631480444;2021-09-13T00:00:44.000;-0.742
1631480445;2021-09-13T00:00:45.000;-0.742
1631480446;2021-09-13T00:00:46.000;-0.742
1631480447;2021-09-13T00:00:47.000;-0.82
1631480448;2021-09-13T00:00:48.000;-0.82
1631480449;2021-09-13T00:00:49.000;-0.82
1631480450;2021-09-13T00:00:50.000;-0.82
1631480451;2021-09-13T00:00:51.000;-0.82
1631480452;2021-09-13T00:00:52.000;-0.82
1631480453;2021-09-13T00:00:53.000;-0.742
1631480454;2021-09-13T00:00:54.000;30.586
1631480455;2021-09-13T00:00:55.000;30.586
1631480456;2021-09-13T00:00:56.000;30.274
1631480457;2021-09-13T00:00:57.000;30.43
1631480458;2021-09-13T00:00:58.000;30.586
1631480459;2021-09-13T00:00:59.000;30.274
1631480460;2021-09-13T00:01:00.000;30.508
1631480461;2021-09-13T00:01:01.000;30.743
1631480462;2021-09-13T00:01:02.000;-0.742
1631480463;2021-09-13T00:01:03.000;-0.82
1631480464;2021-09-13T00:01:04.000;-0.82
1631480465;2021-09-13T00:01:05.000;-0.82
1631480466;2021-09-13T00:01:06.000;-0.82
1631480467;2021-09-13T00:01:07.000;-0.742
1631480468;2021-09-13T00:01:08.000;-0.82
1631480469;2021-09-13T00:01:09.000;-0.82
1631480470;2021-09-13T00:01:10.000;-0.898
1631480471;2021-09-13T00:01:11.000;-0.742
1631480472;2021-09-13T00:01:12.000;-0.82
1631480473;2021-09-13T00:01:13.000;-0.742
1631480474;2021-09-13T00:01:14.000;-0.82
1631480475;2021-09-13T00:01:15.000;-0.742
1631480476;2021-09-13T00:01:16.000;-0.82
1631480477;2021-09-13T00:01:17.000;-0.742
1631480478;2021-09-13T00:01:18.000;-0.898
1631480479;2021-09-13T00:01:19.000;-0.742
1631480480;2021-09-13T00:01:20.000;-0.742
1631480481;2021-09-13T00:01:21.000;-0.82
1631480482;2021-09-13T00:01:22.000;-0.742
1631480483;2021-09-13T00:01:23.000;-0.898
1631480484;2021-09-13T00:01:24.000;-0.82
1631480485;2021-09-13T00:01:25.000;-0.82
1631480486;2021-09-13T00:01:26.000;-0.82
1631480487;2021-09-13T00:01:27.000;-0.742
1631480488;2021-09-13T00:01:28.000;-0.898
1631480489;2021-09-13T00:01:29.000;-0.82
1631480490;2021-09-13T00:01:30.000;-0.664
1631480491;2021-09-13T00:01:31.000;-0.742
1631480492;2021-09-13T00:01:32.000;-0.742
1631480493;2021-09-13T00:01:33.000;-0.82
1631480494;2021-09-13T00:01:34.000;-0.742
1631480495;2021-09-13T00:01:35.000;-0.742
1631480496;2021-09-13T00:01:36.000;-0.82
1631480497;2021-09-13T00:01:37.000;-0.742
1631480498;2021-09-13T00:01:38.000;-0.898
1631480499;2021-09-13T00:01:39.000;-0.742
1631480500;2021-09-13T00:01:40.000;30.04
1631480501;2021-09-13T00:01:41.000;56.524
1631480502;2021-09-13T00:01:42.000;100.353
1631480503;2021-09-13T00:01:43.000;83.322
1631480504;2021-09-13T00:01:44.000;31.758
1631480505;2021-09-13T00:01:45.000;30.352
1631480506;2021-09-13T00:01:46.000;30.352
1631480507;2021-09-13T00:01:47.000;30.586
1631480508;2021-09-13T00:01:48.000;-0.82
1631480509;2021-09-13T00:01:49.000;-0.742
1631480510;2021-09-13T00:01:50.000;30.352
1631480511;2021-09-13T00:01:51.000;57.306
1631480512;2021-09-13T00:01:52.000;57.54
1631480513;2021-09-13T00:01:53.000;57.54
1631480514;2021-09-13T00:01:54.000;57.462
1631480515;2021-09-13T00:01:55.000;57.696
1631480516;2021-09-13T00:01:56.000;57.384
1631480517;2021-09-13T00:01:57.000;57.384
1631480518;2021-09-13T00:01:58.000;57.696
1631480519;2021-09-13T00:01:59.000;68.556
1631480520;2021-09-13T00:02:00.000;68.321
1631480521;2021-09-13T00:02:01.000;68.634
1631480522;2021-09-13T00:02:02.000;68.634
1631480523;2021-09-13T00:02:03.000;68.634
1631480524;2021-09-13T00:02:04.000;68.478
1631480525;2021-09-13T00:02:05.000;68.634
1631480526;2021-09-13T00:02:06.000;68.556
1631480527;2021-09-13T00:02:07.000;68.556
1631480528;2021-09-13T00:02:08.000;68.478
1631480529;2021-09-13T00:02:09.000;68.478
1631480530;2021-09-13T00:02:10.000;68.634
1631480531;2021-09-13T00:02:11.000;68.556
1631480532;2021-09-13T00:02:12.000;68.556
1631480533;2021-09-13T00:02:13.000;68.634
1631480534;2021-09-13T00:02:14.000;68.634
1631480535;2021-09-13T00:02:15.000;68.634
1631480536;2021-09-13T00:02:16.000;68.79
1631480537;2021-09-13T00:02:17.000;68.556
1631480538;2021-09-13T00:02:18.000;69.025
1631480539;2021-09-13T00:02:19.000;68.556
1631480540;2021-09-13T00:02:20.000;68.556
1631480541;2021-09-13T00:02:21.000;68.79
1631480542;2021-09-13T00:02:22.000;68.478
1631480543;2021-09-13T00:02:23.000;68.79
1631480544;2021-09-13T00:02:24.000;68.79
1631480545;2021-09-13T00:02:25.000;68.556
1631480546;2021-09-13T00:02:26.000;68.634
1631480547;2021-09-13T00:02:27.000;68.634
1631480548;2021-09-13T00:02:28.000;68.556
1631480549;2021-09-13T00:02:29.000;68.712
1631480550;2021-09-13T00:02:30.000;68.556
1631480551;2021-09-13T00:02:31.000;68.634
1631480552;2021-09-13T00:02:32.000;68.712
1631480553;2021-09-13T00:02:33.000;68.556
1631480554;2021-09-13T00:02:34.000;68.712
1631480555;2021-09-13T00:02:35.000;68.634
1631480556;2021-09-13T00:02:36.000;99.962
1631480557;2021-09-13T00:02:37.000;135.822
1631480558;2021-09-13T00:02:38.000;154.26
1631480559;2021-09-13T00:02:39.000;202.62
1631480560;2021-09-13T00:02:40.000;202.777
1631480561;2021-09-13T00:02:41.000;202.855
1631480562;2021-09-13T00:02:42.000;202.855
1631480563;2021-09-13T00:02:43.000;203.089
1631480564;2021-09-13T00:02:44.000;202.855
1631480565;2021-09-13T00:02:45.000;203.089
1631480566;2021-09-13T00:02:46.000;202.855
1631480567;2021-09-13T00:02:47.000;203.089
1631480568;2021-09-13T00:02:48.000;202.933
1631480569;2021-09-13T00:02:49.000;202.933
1631480570;2021-09-13T00:02:50.000;203.089
1631480571;2021-09-13T00:02:51.000;202.933
1631480572;2021-09-13T00:02:52.000;203.089
1631480573;2021-09-13T00:02:53.000;202.933
1631480574;2021-09-13T00:02:54.000;203.167
1631480575;2021-09-13T00:02:55.000;202.933
1631480576;2021-09-13T00:02:56.000;202.933
1631480577;2021-09-13T00:02:57.000;202.777
1631480578;2021-09-13T00:02:58.000;202.855
1631480579;2021-09-13T00:02:59.000;203.089
1631480580;2021-09-13T00:03:00.000;203.089
1631480581;2021-09-13T00:03:01.000;202.933
1631480582;2021-09-13T00:03:02.000;202.933
1631480583;2021-09-13T00:03:03.000;202.698
1631480584;2021-09-13T00:03:04.000;202.933
1631480585;2021-09-13T00:03:05.000;202.777
1631480586;2021-09-13T00:03:06.000;202.933
1631480587;2021-09-13T00:03:07.000;203.011
1631480588;2021-09-13T00:03:08.000;203.011
1631480589;2021-09-13T00:03:09.000;259.262
1631480590;2021-09-13T00:03:10.000;272.309
1631480591;2021-09-13T00:03:11.000;283.715
1631480592;2021-09-13T00:03:12.000;285.122
1631480593;2021-09-13T00:03:13.000;285.044
1631480594;2021-09-13T00:03:14.000;285.044
1631480595;2021-09-13T00:03:15.000;284.887
1631480596;2021-09-13T00:03:16.000;284.575
1631480597;2021-09-13T00:03:17.000;285.512
1631480598;2021-09-13T00:03:18.000;285.2
1631480599;2021-09-13T00:03:19.000;285.59
1631480600;2021-09-13T00:03:20.000;284.965
1631480601;2021-09-13T00:03:21.000;285.981
1631480602;2021-09-13T00:03:22.000;284.731
1631480603;2021-09-13T00:03:23.000;285.122
1631480604;2021-09-13T00:03:24.000;285.122
1631480605;2021-09-13T00:03:25.000;285.356
1631480606;2021-09-13T00:03:26.000;284.965
1631480607;2021-09-13T00:03:27.000;285.122
1631480608;2021-09-13T00:03:28.000;285.2
1631480609;2021-09-13T00:03:29.000;285.2
1631480610;2021-09-13T00:03:30.000;284.965
1631480611;2021-09-13T00:03:31.000;285.122
1631480612;2021-09-13T00:03:32.000;286.215
1631480613;2021-09-13T00:03:33.000;285.278
1631480614;2021-09-13T00:03:34.000;285.669
1631480615;2021-09-13T00:03:35.000;285.512
1631480616;2021-09-13T00:03:36.000;285.59
1631480617;2021-09-13T00:03:37.000;285.044
1631480618;2021-09-13T00:03:38.000;285.2
1631480619;2021-09-13T00:03:39.000;285.2
1631480620;2021-09-13T00:03:40.000;285.122
1631480621;2021-09-13T00:03:41.000;285.59
1631480622;2021-09-13T00:03:42.000;285.278
1631480623;2021-09-13T00:03:43.000;284.887
1631480624;2021-09-13T00:03:44.000;284.809
1631480625;2021-09-13T00:03:45.000;298.872
1631480626;2021-09-13T00:03:46.000;330.357
1631480627;2021-09-13T00:03:47.000;337.779
1631480628;2021-09-13T00:03:48.000;338.013
1631480629;2021-09-13T00:03:49.000;339.029
1631480630;2021-09-13T00:03:50.000;377.389
1631480631;2021-09-13T00:03:51.000;390.28
1631480632;2021-09-13T00:03:52.000;390.436
1631480633;2021-09-13T00:03:53.000;390.514
1631480634;2021-09-13T00:03:54.000;390.514
1631480635;2021-09-13T00:03:55.000;390.201
1631480636;2021-09-13T00:03:56.000;390.436
1631480637;2021-09-13T00:03:57.000;390.358
1631480638;2021-09-13T00:03:58.000;390.67
1631480639;2021-09-13T00:03:59.000;390.358
1631480640;2021-09-13T00:04:00.000;390.514
1631480641;2021-09-13T00:04:01.000;390.045
1631480642;2021-09-13T00:04:02.000;390.045
1631480643;2021-09-13T00:04:03.000;390.28
1631480644;2021-09-13T00:04:04.000;390.358
1631480645;2021-09-13T00:04:05.000;390.67
1631480646;2021-09-13T00:04:06.000;390.28
1631480647;2021-09-13T00:04:07.000;390.201
1631480648;2021-09-13T00:04:08.000;390.514
1631480649;2021-09-13T00:04:09.000;390.67
1631480650;2021-09-13T00:04:10.000;391.764
1631480651;2021-09-13T00:04:11.000;390.514
1631480652;2021-09-13T00:04:12.000;390.592
1631480653;2021-09-13T00:04:13.000;390.123
1631480654;2021-09-13T00:04:14.000;389.42
1631480655;2021-09-13T00:04:15.000;390.436
1631480656;2021-09-13T00:04:16.000;390.514
1631480657;2021-09-13T00:04:17.000;468.484
1631480658;2021-09-13T00:04:18.000;469.5
1631480659;2021-09-13T00:04:19.000;469.031
1631480660;2021-09-13T00:04:20.000;507.703
1631480661;2021-09-13T00:04:21.000;561.22
1631480662;2021-09-13T00:04:22.000;587.001
1631480663;2021-09-13T00:04:23.000;626.533
1631480664;2021-09-13T00:04:24.000;639.502
1631480665;2021-09-13T00:04:25.000;639.346
1631480666;2021-09-13T00:04:26.000;639.424
1631480667;2021-09-13T00:04:27.000;639.815
1631480668;2021-09-13T00:04:28.000;639.658
1631480669;2021-09-13T00:04:29.000;639.502
1631480670;2021-09-13T00:04:30.000;639.58
1631480671;2021-09-13T00:04:31.000;639.58
1631480672;2021-09-13T00:04:32.000;639.58
1631480673;2021-09-13T00:04:33.000;639.815
1631480674;2021-09-13T00:04:34.000;639.19
1631480675;2021-09-13T00:04:35.000;639.737
1631480676;2021-09-13T00:04:36.000;639.58
1631480677;2021-09-13T00:04:37.000;639.737
1631480678;2021-09-13T00:04:38.000;639.502
1631480679;2021-09-13T00:04:39.000;639.737
1631480680;2021-09-13T00:04:40.000;639.424
1631480681;2021-09-13T00:04:41.000;639.737
1631480682;2021-09-13T00:04:42.000;639.658
1631480683;2021-09-13T00:04:43.000;639.737
1631480684;2021-09-13T00:04:44.000;639.815
1631480685;2021-09-13T00:04:45.000;639.971
1631480686;2021-09-13T00:04:46.000;639.658
1631480687;2021-09-13T00:04:47.000;639.737
1631480688;2021-09-13T00:04:48.000;639.58
1631480689;2021-09-13T00:04:49.000;639.112
1631480690;2021-09-13T00:04:50.000;639.971
1631480691;2021-09-13T00:04:51.000;639.58
1631480692;2021-09-13T00:04:52.000;640.049
1631480693;2021-09-13T00:04:53.000;639.658
1631480694;2021-09-13T00:04:54.000;639.268
1631480695;2021-09-13T00:04:55.000;627.783
1631480696;2021-09-13T00:04:56.000;547.938
1631480697;2021-09-13T00:04:57.000;522.547
1631480698;2021-09-13T00:04:58.000;456.843
1631480699;2021-09-13T00:04:59.000;374.342
1631480700;2021-09-13T00:05:00.000;404.03
1631480701;2021-09-13T00:05:01.000;425.749
1631480702;2021-09-13T00:05:02.000;469.187
1631480703;2021-09-13T00:05:03.000;495.594
1631480704;2021-09-13T00:05:04.000;495.359
1631480705;2021-09-13T00:05:05.000;495.906
1631480706;2021-09-13T00:05:06.000;495.75
1631480707;2021-09-13T00:05:07.000;495.437
1631480708;2021-09-13T00:05:08.000;495.672
1631480709;2021-09-13T00:05:09.000;495.984
1631480710;2021-09-13T00:05:10.000;495.75
1631480711;2021-09-13T00:05:11.000;495.437
1631480712;2021-09-13T00:05:12.000;495.437
1631480713;2021-09-13T00:05:13.000;495.75
1631480714;2021-09-13T00:05:14.000;495.672
1631480715;2021-09-13T00:05:15.000;495.516
1631480716;2021-09-13T00:05:16.000;495.516
1631480717;2021-09-13T00:05:17.000;495.594
1631480718;2021-09-13T00:05:18.000;496.766
1631480719;2021-09-13T00:05:19.000;495.437
1631480720;2021-09-13T00:05:20.000;495.906
1631480721;2021-09-13T00:05:21.000;495.594
1631480722;2021-09-13T00:05:22.000;495.828
1631480723;2021-09-13T00:05:23.000;495.516
1631480724;2021-09-13T00:05:24.000;495.125
1631480725;2021-09-13T00:05:25.000;495.516
1631480726;2021-09-13T00:05:26.000;495.75
1631480727;2021-09-13T00:05:27.000;495.828
1631480728;2021-09-13T00:05:28.000;496.453
1631480729;2021-09-13T00:05:29.000;495.516
1631480730;2021-09-13T00:05:30.000;495.828
1631480731;2021-09-13T00:05:31.000;495.437
1631480732;2021-09-13T00:05:32.000;495.594
1631480733;2021-09-13T00:05:33.000;496.062
1631480734;2021-09-13T00:05:34.000;495.984
1631480735;2021-09-13T00:05:35.000;495.906
1631480736;2021-09-13T00:05:36.000;495.75
1631480737;2021-09-13T00:05:37.000;508.016
1631480738;2021-09-13T00:05:38.000;613.721
1631480739;2021-09-13T00:05:39.000;691.69
1631480740;2021-09-13T00:05:40.000;705.128
1631480741;2021-09-13T00:05:41.000;705.363
1631480742;2021-09-13T00:05:42.000;707.472
1631480743;2021-09-13T00:05:43.000;691.222
1631480744;2021-09-13T00:05:44.000;692.941
1631480745;2021-09-13T00:05:45.000;692.55
1631480746;2021-09-13T00:05:46.000;692.941
1631480747;2021-09-13T00:05:47.000;692.237
